timestamp,heart_rate,steps,body_temp,temperature,humidity,pm25,pm10,respiratory_cases,viral_infections,co2_level,noise_level,risk_level
2024-01-01 01:31:00,66,15,37.3,0,0,0,0,0,0,0,0,high
2024-01-01 01:32:00,64,10,36.84,0,0,0,0,0,0,0,0,high
2024-01-01 01:33:00,57,9,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 01:34:00,85,8,36.97,0,0,0,0,0,0,0,0,high
2024-01-01 01:35:00,70,5,36.45,0,0,0,0,0,0,0,0,low
2024-01-01 01:36:00,71,28,36.44,0,0,0,0,0,0,0,0,low
2024-01-01 01:37:00,67,16,37.4,0,0,0,0,0,0,0,0,high
2024-01-01 01:38:00,80,24,37.33,0,0,0,0,0,0,0,0,high
2024-01-01 01:39:00,69,25,36.98,0,0,0,0,0,0,0,0,high
2024-01-01 01:40:00,71,9,37.08,0,0,0,0,0,0,0,0,high
2024-01-01 01:41:00,66,1,36.7,0,0,0,0,0,0,0,0,medium
2024-01-01 01:42:00,62,19,37.23,0,0,0,0,0,0,0,0,high
2024-01-01 01:43:00,77,29,37.62,0,0,0,0,0,0,0,0,high
2024-01-01 01:44:00,69,29,37.2,0,0,0,0,0,0,0,0,high
2024-01-01 01:45:00,65,0,37.03,0,0,0,0,0,0,0,0,high
2024-01-01 01:46:00,68,22,36.96,0,0,0,0,0,0,0,0,high
2024-01-01 01:47:00,65,18,36.4,0,0,0,0,0,0,0,0,low
2024-01-01 01:48:00,78,0,36.96,0,0,0,0,0,0,0,0,high
2024-01-01 01:49:00,99,17,37.19,0,0,0,0,0,0,0,0,high
2024-01-01 01:50:00,72,29,37.09,0,0,0,0,0,0,0,0,high
2024-01-01 01:51:00,83,19,37.08,0,0,0,0,0,0,0,0,high
2024-01-01 01:52:00,80,24,36.03,0,0,0,0,0,0,0,0,low
2024-01-01 01:53:00,79,26,36.72,0,0,0,0,0,0,0,0,high
2024-01-01 01:54:00,75,23,37.1,0,0,0,0,0,0,0,0,high
2024-01-01 01:55:00,69,24,37.05,0,0,0,0,0,0,0,0,high
2024-01-01 01:56:00,64,15,36.43,0,0,0,0,0,0,0,0,low
2024-01-01 01:57:00,63,3,36.39,0,0,0,0,0,0,0,0,low
2024-01-01 01:58:00,71,20,36.34,0,0,0,0,0,0,0,0,low
2024-01-01 01:59:00,79,13,36.44,0,0,0,0,0,0,0,0,low
2024-01-01 02:00:00,83,16,36.52,0,0,0,0,0,0,0,0,medium
2024-01-01 02:01:00,87,20,37.18,0,0,0,0,0,0,0,0,high
2024-01-01 02:02:00,70,0,37.01,0,0,0,0,0,0,0,0,high
2024-01-01 02:03:00,79,25,37.41,0,0,0,0,0,0,0,0,high
2024-01-01 02:04:00,84,26,36.94,0,0,0,0,0,0,0,0,high
2024-01-01 02:05:00,88,28,36.85,0,0,0,0,0,0,0,0,high
2024-01-01 02:06:00,78,23,36.59,0,0,0,0,0,0,0,0,medium
2024-01-01 02:07:00,70,7,36.4,0,0,0,0,0,0,0,0,low
2024-01-01 02:08:00,91,2,36.6,0,0,0,0,0,0,0,0,medium
2024-01-01 02:09:00,73,18,37.72,0,0,0,0,0,0,0,0,high
2024-01-01 02:10:00,67,21,36.86,0,0,0,0,0,0,0,0,high
2024-01-01 02:11:00,72,4,37.53,0,0,0,0,0,0,0,0,high
2024-01-01 02:12:00,61,26,37.84,0,0,0,0,0,0,0,0,high
2024-01-01 02:13:00,72,7,36.68,0,0,0,0,0,0,0,0,medium
2024-01-01 02:14:00,54,17,36.55,0,0,0,0,0,0,0,0,low
2024-01-01 02:15:00,61,21,37.13,0,0,0,0,0,0,0,0,high
2024-01-01 02:16:00,85,24,37.82,0,0,0,0,0,0,0,0,high
2024-01-01 02:17:00,62,1,37.33,0,0,0,0,0,0,0,0,high
2024-01-01 02:18:00,83,12,37.77,0,0,0,0,0,0,0,0,high
2024-01-01 02:19:00,82,21,36.61,0,0,0,0,0,0,0,0,medium
2024-01-01 02:20:00,64,0,37.52,0,0,0,0,0,0,0,0,high
2024-01-01 02:21:00,79,20,36.71,0,0,0,0,0,0,0,0,high
2024-01-01 02:22:00,88,13,36.76,0,0,0,0,0,0,0,0,high
2024-01-01 02:23:00,93,9,37.34,0,0,0,0,0,0,0,0,high
2024-01-01 02:24:00,70,3,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 02:25:00,82,26,36.88,0,0,0,0,0,0,0,0,high
2024-01-01 02:26:00,77,9,37.2,0,0,0,0,0,0,0,0,high
2024-01-01 02:27:00,80,16,36.83,0,0,0,0,0,0,0,0,high
2024-01-01 02:28:00,69,10,37.07,0,0,0,0,0,0,0,0,high
2024-01-01 02:29:00,71,23,36.35,0,0,0,0,0,0,0,0,low
2024-01-01 02:30:00,76,16,37.3,0,0,0,0,0,0,0,0,high
2024-01-01 02:31:00,64,13,36.45,0,0,0,0,0,0,0,0,low
2024-01-01 02:32:00,67,13,37.45,0,0,0,0,0,0,0,0,high
2024-01-01 02:33:00,76,26,36.33,0,0,0,0,0,0,0,0,low
2024-01-01 02:34:00,76,26,37.13,0,0,0,0,0,0,0,0,high
2024-01-01 02:35:00,99,8,37.01,0,0,0,0,0,0,0,0,high
2024-01-01 02:36:00,75,18,37.33,0,0,0,0,0,0,0,0,high
2024-01-01 02:37:00,79,13,37.39,0,0,0,0,0,0,0,0,high
2024-01-01 02:38:00,64,24,36.89,0,0,0,0,0,0,0,0,high
2024-01-01 02:39:00,64,5,37.01,0,0,0,0,0,0,0,0,high
2024-01-01 02:40:00,59,8,36.54,0,0,0,0,0,0,0,0,low
2024-01-01 02:41:00,71,13,36.29,0,0,0,0,0,0,0,0,low
2024-01-01 02:42:00,76,1,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 02:43:00,64,5,36.97,0,0,0,0,0,0,0,0,high
2024-01-01 02:44:00,74,17,36.42,0,0,0,0,0,0,0,0,low
2024-01-01 02:45:00,76,11,37.41,0,0,0,0,0,0,0,0,high
2024-01-01 02:46:00,79,4,37.05,0,0,0,0,0,0,0,0,high
2024-01-01 02:47:00,63,24,37.53,0,0,0,0,0,0,0,0,high
2024-01-01 02:48:00,90,22,37.08,0,0,0,0,0,0,0,0,high
2024-01-01 02:49:00,77,9,37.2,0,0,0,0,0,0,0,0,high
2024-01-01 02:50:00,81,19,36.5,0,0,0,0,0,0,0,0,medium
2024-01-01 02:51:00,65,25,37.47,0,0,0,0,0,0,0,0,high
2024-01-01 02:52:00,63,1,37.0,0,0,0,0,0,0,0,0,high
2024-01-01 02:53:00,67,19,36.36,0,0,0,0,0,0,0,0,low
2024-01-01 02:54:00,62,20,37.51,0,0,0,0,0,0,0,0,high
2024-01-01 02:55:00,70,21,36.95,0,0,0,0,0,0,0,0,high
2024-01-01 02:56:00,70,13,36.66,0,0,0,0,0,0,0,0,medium
2024-01-01 02:57:00,70,17,37.65,0,0,0,0,0,0,0,0,high
2024-01-01 02:58:00,74,18,36.85,0,0,0,0,0,0,0,0,high
2024-01-01 02:59:00,72,20,37.72,0,0,0,0,0,0,0,0,high
2024-01-01 03:00:00,83,13,36.6,0,0,0,0,0,0,0,0,medium
2024-01-01 03:01:00,70,4,37.79,0,0,0,0,0,0,0,0,high
2024-01-01 03:02:00,78,8,36.7,0,0,0,0,0,0,0,0,high
2024-01-01 03:03:00,64,19,36.98,0,0,0,0,0,0,0,0,high
2024-01-01 03:04:00,67,14,36.33,0,0,0,0,0,0,0,0,low
2024-01-01 03:05:00,78,28,37.17,0,0,0,0,0,0,0,0,high
2024-01-01 03:06:00,61,24,37.07,0,0,0,0,0,0,0,0,high
2024-01-01 03:07:00,63,15,37.31,0,0,0,0,0,0,0,0,high
2024-01-01 03:08:00,61,15,36.5,0,0,0,0,0,0,0,0,low
2024-01-01 03:09:00,81,4,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 03:10:00,60,16,36.68,0,0,0,0,0,0,0,0,medium
2024-01-01 03:11:00,78,28,37.55,0,0,0,0,0,0,0,0,high
2024-01-01 03:12:00,97,8,37.39,0,0,0,0,0,0,0,0,high
2024-01-01 03:13:00,86,0,36.98,0,0,0,0,0,0,0,0,high
2024-01-01 03:14:00,75,19,37.31,0,0,0,0,0,0,0,0,high
2024-01-01 03:15:00,81,29,37.14,0,0,0,0,0,0,0,0,high
2024-01-01 03:16:00,91,4,37.3,0,0,0,0,0,0,0,0,high
2024-01-01 03:17:00,78,23,37.34,0,0,0,0,0,0,0,0,high
2024-01-01 03:18:00,83,10,36.8,0,0,0,0,0,0,0,0,high
2024-01-01 03:19:00,82,5,37.82,0,0,0,0,0,0,0,0,high
2024-01-01 03:20:00,69,13,36.58,0,0,0,0,0,0,0,0,medium
2024-01-01 03:21:00,63,13,37.11,0,0,0,0,0,0,0,0,high
2024-01-01 03:22:00,76,16,36.96,0,0,0,0,0,0,0,0,high
2024-01-01 03:23:00,96,21,37.22,0,0,0,0,0,0,0,0,high
2024-01-01 03:24:00,76,16,36.31,0,0,0,0,0,0,0,0,low
2024-01-01 03:25:00,73,25,37.36,0,0,0,0,0,0,0,0,high
2024-01-01 03:26:00,78,6,36.94,0,0,0,0,0,0,0,0,high
2024-01-01 03:27:00,78,6,37.7,0,0,0,0,0,0,0,0,high
2024-01-01 03:28:00,61,25,36.38,0,0,0,0,0,0,0,0,low
2024-01-01 03:29:00,82,7,37.48,0,0,0,0,0,0,0,0,high
2024-01-01 03:30:00,80,9,36.74,0,0,0,0,0,0,0,0,high
2024-01-01 03:31:00,85,21,37.49,0,0,0,0,0,0,0,0,high
2024-01-01 03:32:00,74,27,37.34,0,0,0,0,0,0,0,0,high
2024-01-01 03:33:00,91,23,36.7,0,0,0,0,0,0,0,0,high
2024-01-01 03:34:00,75,7,37.15,0,0,0,0,0,0,0,0,high
2024-01-01 03:35:00,66,19,37.08,0,0,0,0,0,0,0,0,high
2024-01-01 03:36:00,74,23,36.31,0,0,0,0,0,0,0,0,low
2024-01-01 03:37:00,74,12,36.72,0,0,0,0,0,0,0,0,high
2024-01-01 03:38:00,56,29,36.68,0,0,0,0,0,0,0,0,medium
2024-01-01 03:39:00,55,8,37.15,0,0,0,0,0,0,0,0,high
2024-01-01 03:40:00,70,13,37.29,0,0,0,0,0,0,0,0,high
2024-01-01 03:41:00,53,0,37.3,0,0,0,0,0,0,0,0,high
2024-01-01 03:42:00,57,29,37.48,0,0,0,0,0,0,0,0,high
2024-01-01 03:43:00,67,21,36.87,0,0,0,0,0,0,0,0,high
2024-01-01 03:44:00,65,14,36.77,0,0,0,0,0,0,0,0,high
2024-01-01 03:45:00,85,27,37.19,0,0,0,0,0,0,0,0,high
2024-01-01 03:46:00,81,10,37.0,0,0,0,0,0,0,0,0,high
2024-01-01 03:47:00,74,2,36.62,0,0,0,0,0,0,0,0,medium
2024-01-01 03:48:00,82,2,36.75,0,0,0,0,0,0,0,0,high
2024-01-01 03:49:00,88,16,37.54,0,0,0,0,0,0,0,0,high
2024-01-01 03:50:00,67,25,37.77,0,0,0,0,0,0,0,0,high
2024-01-01 03:51:00,80,23,36.86,0,0,0,0,0,0,0,0,high
2024-01-01 03:52:00,78,17,36.82,0,0,0,0,0,0,0,0,high
2024-01-01 03:53:00,79,12,37.01,0,0,0,0,0,0,0,0,high
2024-01-01 03:54:00,65,1,37.14,0,0,0,0,0,0,0,0,high
2024-01-01 03:55:00,77,4,36.58,0,0,0,0,0,0,0,0,medium
2024-01-01 03:56:00,81,26,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 03:57:00,63,21,37.29,0,0,0,0,0,0,0,0,high
2024-01-01 03:58:00,75,2,36.6,0,0,0,0,0,0,0,0,medium
2024-01-01 03:59:00,74,23,36.77,0,0,0,0,0,0,0,0,high
2024-01-01 04:00:00,84,8,37.22,0,0,0,0,0,0,0,0,high
2024-01-01 04:01:00,78,25,37.18,0,0,0,0,0,0,0,0,high
2024-01-01 04:02:00,99,18,37.07,0,0,0,0,0,0,0,0,high
2024-01-01 04:03:00,75,6,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 04:04:00,71,27,36.69,0,0,0,0,0,0,0,0,medium
2024-01-01 04:05:00,81,15,37.16,0,0,0,0,0,0,0,0,high
2024-01-01 04:06:00,83,29,36.83,0,0,0,0,0,0,0,0,high
2024-01-01 04:07:00,64,27,37.18,0,0,0,0,0,0,0,0,high
2024-01-01 04:08:00,75,5,36.25,0,0,0,0,0,0,0,0,low
2024-01-01 04:09:00,70,25,36.42,0,0,0,0,0,0,0,0,low
2024-01-01 04:10:00,88,5,37.46,0,0,0,0,0,0,0,0,high
2024-01-01 04:11:00,77,20,36.53,0,0,0,0,0,0,0,0,medium
2024-01-01 04:12:00,73,7,36.19,0,0,0,0,0,0,0,0,low
2024-01-01 04:13:00,71,18,37.74,0,0,0,0,0,0,0,0,high
2024-01-01 04:14:00,72,17,37.03,0,0,0,0,0,0,0,0,high
2024-01-01 04:15:00,61,12,36.95,0,0,0,0,0,0,0,0,high
2024-01-01 04:16:00,68,25,37.06,0,0,0,0,0,0,0,0,high
2024-01-01 04:17:00,80,11,37.0,0,0,0,0,0,0,0,0,high
2024-01-01 04:18:00,86,23,36.8,0,0,0,0,0,0,0,0,high
2024-01-01 04:19:00,87,12,37.37,0,0,0,0,0,0,0,0,high
2024-01-01 04:20:00,73,3,36.63,0,0,0,0,0,0,0,0,medium
2024-01-01 04:21:00,73,12,36.45,0,0,0,0,0,0,0,0,low
2024-01-01 04:22:00,80,16,36.89,0,0,0,0,0,0,0,0,high
2024-01-01 04:23:00,68,19,37.22,0,0,0,0,0,0,0,0,high
2024-01-01 04:24:00,87,1,37.2,0,0,0,0,0,0,0,0,high
2024-01-01 04:25:00,64,3,36.75,0,0,0,0,0,0,0,0,medium
2024-01-01 04:26:00,65,0,36.55,0,0,0,0,0,0,0,0,low
2024-01-01 04:27:00,82,19,37.48,0,0,0,0,0,0,0,0,high
2024-01-01 04:28:00,77,12,37.51,0,0,0,0,0,0,0,0,high
2024-01-01 04:29:00,62,26,36.83,0,0,0,0,0,0,0,0,high
2024-01-01 04:30:00,70,18,36.93,0,0,0,0,0,0,0,0,high
2024-01-01 04:31:00,78,17,36.44,0,0,0,0,0,0,0,0,low
2024-01-01 04:32:00,62,13,37.41,0,0,0,0,0,0,0,0,high
2024-01-01 04:33:00,61,4,37.07,0,0,0,0,0,0,0,0,high
2024-01-01 04:34:00,69,3,36.7,0,0,0,0,0,0,0,0,medium
2024-01-01 04:35:00,73,8,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 04:36:00,76,28,36.11,0,0,0,0,0,0,0,0,low
2024-01-01 04:37:00,59,16,37.69,0,0,0,0,0,0,0,0,high
2024-01-01 04:38:00,69,2,37.04,0,0,0,0,0,0,0,0,high
2024-01-01 04:39:00,56,8,36.65,0,0,0,0,0,0,0,0,medium
2024-01-01 04:40:00,66,29,37.15,0,0,0,0,0,0,0,0,high
2024-01-01 04:41:00,79,28,37.36,0,0,0,0,0,0,0,0,high
2024-01-01 04:42:00,81,14,37.23,0,0,0,0,0,0,0,0,high
2024-01-01 04:43:00,94,14,37.41,0,0,0,0,0,0,0,0,high
2024-01-01 04:44:00,52,21,36.91,0,0,0,0,0,0,0,0,high
2024-01-01 04:45:00,65,28,37.21,0,0,0,0,0,0,0,0,high
2024-01-01 04:46:00,63,21,37.13,0,0,0,0,0,0,0,0,high
2024-01-01 04:47:00,88,14,36.78,0,0,0,0,0,0,0,0,high
2024-01-01 04:48:00,70,7,37.66,0,0,0,0,0,0,0,0,high
2024-01-01 04:49:00,77,6,36.89,0,0,0,0,0,0,0,0,high
2024-01-01 04:50:00,75,10,36.6,0,0,0,0,0,0,0,0,medium
2024-01-01 04:51:00,69,20,37.1,0,0,0,0,0,0,0,0,high
2024-01-01 04:52:00,59,5,37.2,0,0,0,0,0,0,0,0,high
2024-01-01 04:53:00,69,20,37.42,0,0,0,0,0,0,0,0,high
2024-01-01 04:54:00,77,28,37.2,0,0,0,0,0,0,0,0,high
2024-01-01 04:55:00,55,23,36.85,0,0,0,0,0,0,0,0,high
2024-01-01 04:56:00,75,1,37.17,0,0,0,0,0,0,0,0,high
2024-01-01 04:57:00,64,19,37.48,0,0,0,0,0,0,0,0,high
2024-01-01 04:58:00,86,19,36.14,0,0,0,0,0,0,0,0,low
2024-01-01 04:59:00,54,8,37.49,0,0,0,0,0,0,0,0,high
2024-01-01 05:00:00,88,15,36.71,0,0,0,0,0,0,0,0,high
2024-01-01 05:01:00,74,21,36.44,0,0,0,0,0,0,0,0,low
2024-01-01 05:02:00,67,25,36.65,0,0,0,0,0,0,0,0,medium
2024-01-01 05:03:00,67,4,37.59,0,0,0,0,0,0,0,0,high
2024-01-01 05:04:00,76,22,37.84,0,0,0,0,0,0,0,0,high
2024-01-01 05:05:00,88,12,36.5,0,0,0,0,0,0,0,0,medium
2024-01-01 05:06:00,62,2,37.22,0,0,0,0,0,0,0,0,high
2024-01-01 05:07:00,60,29,36.84,0,0,0,0,0,0,0,0,high
2024-01-01 05:08:00,63,5,36.96,0,0,0,0,0,0,0,0,high
2024-01-01 05:09:00,58,25,37.05,0,0,0,0,0,0,0,0,high
2024-01-01 05:10:00,81,16,36.9,0,0,0,0,0,0,0,0,high
2024-01-01 05:11:00,56,19,37.89,0,0,0,0,0,0,0,0,high
2024-01-01 05:12:00,85,15,37.47,0,0,0,0,0,0,0,0,high
2024-01-01 05:13:00,76,25,37.35,0,0,0,0,0,0,0,0,high
2024-01-01 05:14:00,89,22,36.82,0,0,0,0,0,0,0,0,high
2024-01-01 05:15:00,68,12,36.65,0,0,0,0,0,0,0,0,medium
2024-01-01 05:16:00,81,16,36.84,0,0,0,0,0,0,0,0,high
2024-01-01 05:17:00,85,16,37.69,0,0,0,0,0,0,0,0,high
2024-01-01 05:18:00,57,27,36.14,0,0,0,0,0,0,0,0,low
2024-01-01 05:19:00,78,24,37.1,0,0,0,0,0,0,0,0,high
2024-01-01 05:20:00,72,11,37.77,0,0,0,0,0,0,0,0,high
2024-01-01 05:21:00,79,22,37.02,0,0,0,0,0,0,0,0,high
2024-01-01 05:22:00,65,16,36.56,0,0,0,0,0,0,0,0,low
2024-01-01 05:23:00,72,10,37.57,0,0,0,0,0,0,0,0,high
2024-01-01 05:24:00,64,10,36.61,0,0,0,0,0,0,0,0,medium
2024-01-01 05:25:00,71,15,36.48,0,0,0,0,0,0,0,0,low
2024-01-01 05:26:00,71,6,36.75,0,0,0,0,0,0,0,0,high
2024-01-01 05:27:00,64,3,37.94,0,0,0,0,0,0,0,0,high
2024-01-01 05:28:00,84,13,36.94,0,0,0,0,0,0,0,0,high
2024-01-01 05:29:00,86,16,36.8,0,0,0,0,0,0,0,0,high
2024-01-01 05:30:00,68,28,37.22,0,0,0,0,0,0,0,0,high
2024-01-01 05:31:00,62,5,36.88,0,0,0,0,0,0,0,0,high
2024-01-01 05:32:00,77,8,37.27,0,0,0,0,0,0,0,0,high
2024-01-01 05:33:00,80,29,36.78,0,0,0,0,0,0,0,0,high
2024-01-01 05:34:00,66,9,37.1,0,0,0,0,0,0,0,0,high
2024-01-01 05:35:00,75,29,36.81,0,0,0,0,0,0,0,0,high
2024-01-01 05:36:00,81,16,36.98,0,0,0,0,0,0,0,0,high
2024-01-01 05:37:00,87,19,37.27,0,0,0,0,0,0,0,0,high
2024-01-01 05:38:00,69,14,37.35,0,0,0,0,0,0,0,0,high
2024-01-01 05:39:00,52,7,36.77,0,0,0,0,0,0,0,0,medium
2024-01-01 05:40:00,71,7,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 05:41:00,76,27,36.84,0,0,0,0,0,0,0,0,high
2024-01-01 05:42:00,77,19,36.67,0,0,0,0,0,0,0,0,medium
2024-01-01 05:43:00,69,15,36.72,0,0,0,0,0,0,0,0,medium
2024-01-01 05:44:00,67,0,37.47,0,0,0,0,0,0,0,0,high
2024-01-01 05:45:00,81,17,37.12,0,0,0,0,0,0,0,0,high
2024-01-01 05:46:00,74,12,37.0,0,0,0,0,0,0,0,0,high
2024-01-01 05:47:00,75,7,37.01,0,0,0,0,0,0,0,0,high
2024-01-01 05:48:00,72,17,37.42,0,0,0,0,0,0,0,0,high
2024-01-01 05:49:00,79,6,36.54,0,0,0,0,0,0,0,0,medium
2024-01-01 05:50:00,77,9,36.7,0,0,0,0,0,0,0,0,high
2024-01-01 05:51:00,85,18,37.42,0,0,0,0,0,0,0,0,high
2024-01-01 05:52:00,73,22,37.24,0,0,0,0,0,0,0,0,high
2024-01-01 05:53:00,94,11,36.94,0,0,0,0,0,0,0,0,high
